OPEID,PELLID,NAME,State,,Awards,Recipients
00190200,001902,COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL-TECHNICAL SCHOOL,KS,2004,"3,780,239","1,778"
00833200,008332,CRUMS BEAUTY COLLEGE,KS,2004,"156,379",76
02196400,015525,CUTTING EDGE HAIRSTYLING ACADEMY,KS,2004,"394,148",152
00191300,001913,DODGE CITY COMMUNITY COLLEGE,KS,2004,"1,243,571",545
00191400,001914,DONNELLY COLLEGE,KS,2004,"1,074,714",580
00192700,001927,EMPORIA STATE UNIVERSITY,KS,2004,"4,023,881","1,593"
00526400,005264,FLINT HILLS TECHNICAL COLLEGE,KS,2004,"431,639",203
00191500,001915,FORT HAYS STATE UNIVERSITY,KS,2004,"4,999,564","2,109"
00191800,001918,FRIENDS UNIVERSITY,KS,2004,"2,297,266","1,096"
00191600,001916,FT SCOTT COMMUNITY COLLEGE,KS,2004,"1,729,349",673
00191900,001919,GARDEN CITY COMMUNITY COLLEGE,KS,2004,"1,797,482",789
01043800,010438,HASKELL INDIAN NATIONS UNIVERSITY,KS,2004,"1,534,995",662
02257700,015944,HAYS ACADEMY OF HAIR DESIGN,KS,2004,"75,589",31
00192000,001920,HESSTON COLLEGE,KS,2004,"329,649",148
00192100,001921,HIGHLAND COMMUNITY COLLEGE,KS,2004,"1,438,543",680
00192300,001923,HUTCHINSON COMMUNITY COLLEGE,KS,2004,"2,953,426","1,384"
00192400,001924,INDEPENDENCE COMMUNITY COLLEGE,KS,2004,"1,162,428",517
00824400,008244,JOHNSON COUNTY COMMUNITY COLLEGE,KS,2004,"4,792,689","2,480"
02246100,013564,KANSAS CITY KANSAS AREA TECHNICAL SCHOOL,KS,2004,"751,357",341
00192500,001925,KANSAS CITY KANSAS COMMUNITY COLLEGE,KS,2004,"3,815,960","1,903"
02134800,014951,KANSAS SCHOOL OF HAIR STYLING,KS,2004,"210,014",78
00192800,001928,KANSAS STATE UNIVERSITY,KS,2004,"12,726,430","5,163"
00192900,001929,KANSAS WESLEYAN UNIVERSITY,KS,2004,"851,979",374
01068900,010689,KAW AREA TECHNICAL SCHOOL,KS,2004,"337,190",184
02340700,016599,LA BARON HAIRDRESSING ACADEMY,KS,2004,"100,034",45
00193000,001930,LABETTE COMMUNITY COLLEGE,KS,2004,"1,203,628",544
00550000,005500,MANHATTAN AREA TECHNICAL COLLEGE,KS,2004,"478,137",213
00193100,001931,MANHATTAN CHRISTIAN COLLEGE,KS,2004,"337,936",141
00193300,001933,MCPHERSON COLLEGE,KS,2004,"516,961",208
00703200,007032,MIDAMERICA NAZARENE UNIVERSITY,KS,2004,"1,041,217",444
00193600,001936,NEOSHO COUNTY COMMUNITY COLLEGE,KS,2004,"1,177,476",523
00193900,001939,NEWMAN UNIVERSITY,KS,2004,"1,335,666",553
00526500,005265,NORTH CENTRAL KANSAS AREA TECHNICAL COLLEGE -,KS,2004,"587,073",230
00526600,014427,NORTHEAST KANSAS TECHNICAL COLLEGE,KS,2004,"286,094",115
00526700,005267,NORTHWEST KANSAS TECHNICAL COLLEGE,KS,2004,"549,226",203
00193700,001937,OTTAWA UNIVERSITY,KS,2004,"1,665,960",859
02613000,026130,PINNACLE CAREER INSTITUTE,KS,2004,"444,685",230
00192600,001926,PITTSBURG STATE UNIVERSITY,KS,2004,"4,848,635","1,995"
00193800,001938,PRATT COMMUNITY COLLEGE & AREA VOCATIONAL SCHOOL,KS,2004,"975,641",396
00549900,005499,SALINA AREA TECHNICAL SCHOOL,KS,2004,"251,389",115
00822800,008228,SEWARD COUNTY COMMUNITY COLLEGE,KS,2004,"985,742",406
03529300,035293,"SIDNEY'S HAIRDRESSING COLLEGE, INC.",KS,2004,"132,696",62
00817200,008172,SOUTHWEST KANSAS TECHNICAL SCHOOL,KS,2004,"214,820",81
00194000,001940,SOUTHWESTERN COLLEGE,KS,2004,"1,041,278",425
00194500,001945,STERLING COLLEGE,KS,2004,"462,915",190
03031300,030313,SUPERIOR SCHOOL OF HAIRSTLYING,KS,2004,"705,360",299
00194600,001946,TABOR COLLEGE,KS,2004,"485,867",200
00194800,001948,UNIVERSITY OF KANSAS,KS,2004,"7,808,367","3,149"
02457900,004605,UNIVERSITY OF KANSAS MEDICAL CENTER,KS,2004,"167,089",65
00194300,001943,UNIVERSITY OF SAINT MARY,KS,2004,"402,149",179
02606300,013791,VERNON'S KANSAS SCHOOL OF COSMETOLOGY,KS,2004,"208,758",89
00194900,001949,WASHBURN UNIVERSITY - TOPEKA,KS,2004,"5,032,805","2,139"
00549800,005498,WICHITA AREA TECHNICAL COLLEGE - MAIN CAMPUS,KS,2004,"1,472,549",665
00195000,001950,WICHITA STATE UNIVERSITY,KS,2004,"8,626,090","3,603"
01050300,010503,WICHITA TECHNICAL INSTITUTE,KS,2004,"1,160,471",531
02590900,025909,WRIGHT BUSINESS SCHOOL,KS,2004,"3,819,621","1,548"
02603100,026031,XENON INTERNATIONAL SCHOOL OF HAIR DESIGN,KS,2004,"342,039",151
00195100,001951,ALICE LLOYD COLLEGE,KY,2004,"992,020",382
02159100,015132,APPALACHIAN BEAUTY SCHOOL,KY,2004,"154,781",55
00195200,001952,ASBURY COLLEGE,KY,2004,"763,700",317
02518900,016876,BARRETT & CO SCHOOL OF HAIR DESIGN,KY,2004,"264,878",104
02491100,016726,BECKFIELD COLLEGE,KY,2004,"881,648",392
00195400,001954,BELLARMINE UNIVERSITY,KY,2004,"926,342",387
03804300,038043,BELLEFONTE ACADEMY OF BEAUTY,KY,2004,"114,727",58
00195500,001955,BEREA COLLEGE,KY,2004,"3,413,050","1,265"
00195800,001958,BRESCIA UNIVERSITY,KY,2004,"503,112",194
03611300,036113,BRIGHTON CENTER'S CENTER FOR EMPLOYMENT TRAINING,KY,2004,"262,809",109
02108200,014493,BROWN MACKIE COLLEGE-LOUISVILLE,KY,2004,"1,621,177",727
00195900,001959,CAMPBELLSVILLE UNIVERSITY,KY,2004,"1,711,558",695
00524400,005244,CENTRAL KENTUCKY TECHNICAL COLLEGE,KY,2004,"66,779,062","30,353"
00196100,001961,CENTRE COLLEGE OF KENTUCKY,KY,2004,"442,856",171
02535600,017044,CLEAR CREEK BAPTIST BIBLE COLLEGE,KY,2004,"412,502",146
01172500,011725,COLLINS SCHOOL OF COSMETOLOGY,KY,2004,"172,931",55
00196200,001962,CUMBERLAND COLLEGE,KY,2004,"1,871,264",716
00931300,009313,DAYMAR COLLEGE,KY,2004,"1,756,460",874
03077700,030777,DECKER COLLEGE,KY,2004,"4,070,325","1,876"
02351700,014959,DONTA SCHOOL OF BEAUTY CULTURE,KY,2004,"176,925",96
00196300,001963,EASTERN KENTUCKY UNIVERSITY,KY,2004,"13,371,300","5,303"
02279800,016091,ELIZABETHTOWN BEAUTY SCHOOL,KY,2004,"73,091",31
03516500,035165,EZELL'S COSMETOLOGY SCHOOL,KY,2004,"116,114",53
03083700,015924,GALEN HEALTH INSTITUTES,KY,2004,"1,316,033",579
00196400,001964,GEORGETOWN COLLEGE,KY,2004,"753,836",302
01291700,012917,HAIR DESIGN SCHOOL  (THE),KY,2004,"188,605",87
01291400,012914,HAIR DESIGN SCHOOL (THE),KY,2004,"368,250",165
01291600,012916,HAIR DESIGN SCHOOL (THE),KY,2004,"232,905",101
01296800,012968,HAIR DESIGN SCHOOL (THE),KY,2004,"223,849",87
02177100,014908,HAIR DESIGN SCHOOL (THE),KY,2004,"101,243",53
01291500,012915,HAIR DESIGN SCHOOL(THE),KY,2004,"240,163",104
03026200,030262,HEAD'S WEST KENTUCKY BEAUTY COLLEGE,KY,2004,"77,504",31
02340800,016591,J & M ACADEMY OF COSMETOLOGY,KY,2004,"95,466",35
02275000,016051,JENNY LEA ACADEMY OF COSMETOLOGY,KY,2004,"92,500",34
02526100,016920,JENNY LEA ACADEMY OF COSMETOLOGY,KY,2004,"58,963",24
01042400,010424,KAUFMAN BEAUTY SCHOOL,KY,2004,"123,575",51
00196500,001965,KENTUCKY CHRISTIAN UNIVERSITY,KY,2004,"555,995",221
03002100,030021,KENTUCKY MOUNTAIN BIBLE COLLEGE,KY,2004,"124,699",48
00196800,001968,KENTUCKY STATE UNIVERSITY,KY,2004,"3,364,170","1,192"
00196900,001969,KENTUCKY WESLEYAN COLLEGE,KY,2004,"614,376",240
00197200,001972,LINDSEY WILSON COLLEGE,KY,2004,"2,541,031","1,023"
01208800,012088,LOUISVILLE TECHNICAL INSTITUTE,KY,2004,"856,350",393
02576200,025762,MID-CONTINENT UNIVERSITY,KY,2004,"765,506",334
00197500,001975,MIDWAY COLLEGE,KY,2004,"1,353,630",613
00197600,001976,MOREHEAD STATE UNIVERSITY,KY,2004,"11,935,070","4,295"
03106700,031067,MOTIF BEAUTY ACADEMY,KY,2004,"127,762",49
03103500,031035,MR JIM'S BEAUTY COLLEGE,KY,2004,"85,940",32
00197700,001977,MURRAY STATE UNIVERSITY,KY,2004,"6,695,428","2,764"
01048900,010489,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,KY,2004,"6,456,843","2,556"
00927500,009275,NORTHERN KENTUCKY UNIVERSITY,KY,2004,"7,398,846","2,986"
03029200,030292,NU TEK ACADEMY OF BEAUTY,KY,2004,"118,519",50
00842500,013661,PADUCAH TECHNICAL COLLEGE,KY,2004,"424,846",191
02323700,016444,PAT WILSON BEAUTY COLLEGE,KY,2004,"114,012",52
00198000,001980,PIKEVILLE COLLEGE,KY,2004,"1,306,745",472
02337200,016552,PJ'S COLLEGE OF COSMETOLOGY,KY,2004,"438,087",188
02551100,017103,PJ'S COLLEGE OF COSMETOLOGY,KY,2004,"186,000",66
00198300,001983,SAINT CATHARINE COLLEGE,KY,2004,"875,185",342
02560800,017182,SOUTHEAST SCHOOL OF COSMETOLOGY,KY,2004,"74,341",31
00196000,001960,SPALDING UNIVERSITY,KY,2004,"1,025,424",404
00461800,004618,SPENCERIAN COLLEGE,KY,2004,"3,386,901","1,549"
00461900,004619,SULLIVAN UNIVERSITY,KY,2004,"6,249,624","2,932"
00200100,002001,THOMAS MORE COLLEGE,KY,2004,"695,209",304
00198700,001987,TRANSYLVANIA UNIVERSITY,KY,2004,"567,175",229
02251500,015894,TREND SETTERS' ACADEMY OF BEAUTY CULTURE,KY,2004,"433,802",212
00198800,001988,UNION COLLEGE,KY,2004,"1,118,660",414
00198900,001989,UNIVERSITY OF KENTUCKY,KY,2004,"16,709,019","6,756"
00199900,001999,UNIVERSITY OF LOUISVILLE,KY,2004,"8,886,594","3,539"
00200200,002002,WESTERN KENTUCKY UNIVERSITY,KY,2004,"13,962,584","5,776"
02554800,017180,ACADEMY OF CREATIVE HAIR DESIGN (THE),LA,2004,"192,924",73
02493400,016791,ALEXANDRIA ACADEMY OF BEAUTY CULTURE INC.,LA,2004,"281,680",116
02601000,026010,AMERICAN SCHOOL OF BUSINESS,LA,2004,"309,002",153
03061400,030614,ASCENSION COLLEGE,LA,2004,"486,644",264
02600900,026009,AVEDA INSTITUTE COVINGTON,LA,2004,"439,302",207
02117800,014724,AVEDA INSTITUTE LAFAYETTE,LA,2004,"195,737",87
00462100,004621,AYERS INSTITUTE,LA,2004,"379,288",168
02263600,015972,BASTROP BEAUTY SCHOOL NO 1,LA,2004,"149,976",62
02617100,026171,BATON ROUGE COLLEGE,LA,2004,"112,923",53
03730300,037303,BATON ROUGE COMMUNITY COLLEGE,LA,2004,"4,170,551","1,751"
02335700,016560,BATON ROUGE GENERAL MEDICAL CENTER,LA,2004,"111,357",51
02197500,015533,BATON ROUGE SCHOOL OF COMPUTERS,LA,2004,"389,952",142
03294300,032943,BLUE CLIFF COLLEGE,LA,2004,"139,795",92
03422500,034225,BLUE CLIFF COLLEGE,LA,2004,"122,223",84
03422600,034226,BLUE CLIFF COLLEGE,LA,2004,"141,004",82
02055400,012033,BOSSIER PARISH COMMUNITY COLLEGE,LA,2004,"4,390,874","1,772"
03023500,030235,CAMELOT COLLEGE,LA,2004,"900,666",440
02234000,015394,CAMERON COLLEGE,LA,2004,"929,075",384
02606800,026068,CAREER TECHNICAL COLLEGE,LA,2004,"1,457,565",602
03795300,037953,CASSIA BEAUTY COLLEGE,LA,2004,"19,517",7
00200300,002003,CENTENARY COLLEGE OF LOUISIANA,LA,2004,"461,332",180
01109700,016577,CLOYD'S BEAUTY SCHOOL #1,LA,2004,"124,618",46
02338000,016578,CLOYD'S BEAUTY SCHOOL #2,LA,2004,"97,374",37
02352500,016707,CLOYD'S BEAUTY SCHOOL NO 3,LA,2004,"117,847",47
02548500,017096,COSMETOLOGY TRAINING CENTER,LA,2004,"172,458",79
03810500,038105,COURT REPORTING INSTITUTE OF LOUISIANA,LA,2004,"28,395",21
03010400,030104,CRESCENT CITY SCHOOL OF GAMING & BARTENDING,LA,2004,"577,045",216
03322300,033223,CULINARY INSTITUTE OF NEW ORLEANS,LA,2004,"469,442",178
00462500,004626,DELGADO COMMUNITY COLLEGE,LA,2004,"22,410,447","9,566"
03332600,033326,DELTA COLLEGE,LA,2004,"457,507",182
02538300,017022,DELTA COLLEGE OF ARTS & TECHNOLOGY,LA,2004,"1,396,184",554
02055500,013602,DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,LA,2004,"1,340,497",467
00989800,009898,DEMMON SCHOOL OF BEAUTY,LA,2004,"163,955",67
02619200,026192,DENHAM SPRINGS BEAUTY COLLEGE,LA,2004,"133,936",59
00200400,002004,DILLARD UNIVERSITY,LA,2004,"4,546,505","1,601"
01163100,011631,"D-JAY'S SCHOOL OF BEAUTY, ARTS & SCIENCES",LA,2004,"254,012",102
03011200,030112,DOMESTIC HEALTH CARE INSTITUTE,LA,2004,"264,171",108
02166100,015130,ELAINE P. NUNEZ COMMUNITY COLLEGE,LA,2004,"3,904,681","1,771"
03020100,030201,FRANKLIN COLLEGE,LA,2004,"128,637",94
00200600,002006,GRAMBLING STATE UNIVERSITY,LA,2004,"9,824,044","3,198"
03095100,030951,GRETNA CAREER COLLEGE,LA,2004,"823,064",383
02582200,017375,GUY'S SHREVEPORT ACADEMY OF COSMETOLOGY,LA,2004,"240,077",128
03727500,037275,IN TOUCH BODYWORKS INSTITUTE,LA,2004,"19,888",12
02166200,015270,ITI TECHNICAL COLLEGE,LA,2004,"749,203",302
01184100,011841,JOHN JAY BEAUTY COLLEGE,LA,2004,"375,010",158
02265600,016002,JOHN JAY KENNER ACADEMY,LA,2004,"206,190",82
03253300,032533,JONESVILLE BEAUTY SCHOOL,LA,2004,"118,181",50
00576100,013580,L. E. FLETCHER TECHNICAL COMMUNITY COMMUNITY COLLEGE,LA,2004,"434,426",191
02258400,015951,LOCKWORKS ACADEMIE,LA,2004,"216,534",89
02536400,017021,LOUISIANA ACADEMY OF BEAUTY,LA,2004,"145,479",69
00200700,002007,LOUISIANA COLLEGE,LA,2004,"975,318",381
00201000,002010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE,LA,2004,"13,919,092","5,198"
00201200,002012,LOUISIANA STATE UNIVERSITY AT EUNICE,LA,2004,"4,309,407","1,888"
00201400,002014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LA,2004,"518,483",209
00201300,002013,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,LA,2004,"3,467,236","1,395"
00200800,002008,LOUISIANA TECH UNIVERSITY,LA,2004,"7,335,522","2,734"
00548800,005488,LOUISIANA TECHNICAL COLLEGE,LA,2004,"1,370,507",586
00548802,013900,LOUISIANA TECHNICAL COLLEGE - ACADIAN CAMPUS,LA,2004,"203,364",79
00548803,005489,LOUISIANA TECHNICAL COLLEGE - ALEXANDRIA CAMPUS,LA,2004,"644,498",265
00548804,015047,LOUISIANA TECHNICAL COLLEGE - ASCENSION CAMPUS,LA,2004,"142,351",55
00548805,013919,LOUISIANA TECHNICAL COLLEGE - AVOYELLES CAMPUS,LA,2004,"285,088",124
00548806,014911,LOUISIANA TECHNICAL COLLEGE - BASTROP CAMPUS,LA,2004,"437,976",162
00548808,014721,LOUISIANA TECHNICAL COLLEGE - CHARLES B. COREIL CAMPUS,LA,2004,"207,471",70
00548809,005471,LOUISIANA TECHNICAL COLLEGE - DELTA-OUACHITA CAMPUS,LA,2004,"566,756",249
00548810,005484,LOUISIANA TECHNICAL COLLEGE - EVANGELINE CAMPUS,LA,2004,"293,465",129
00548811,005483,LOUISIANA TECHNICAL COLLEGE - FLORIDA PARISHES CAMPUS,LA,2004,"101,956",38
00548812,014716,LOUISIANA TECHNICAL COLLEGE - FOLKES CAMPUS,LA,2004,"86,579",40
00548813,005482,LOUISIANA TECHNICAL COLLEGE - GULF AREA CAMPUS,LA,2004,"493,290",222
00548814,005481,LOUISIANA TECHNICAL COLLEGE - HAMMOND AREA CAMPUS,LA,2004,"322,180",148
00548815,013952,LOUISIANA TECHNICAL COLLEGE - HUEY P. LONG CAMPUS,LA,2004,"367,868",142
00548816,007333,LOUISIANA TECHNICAL COLLEGE - JEFFERSON CAMPUS,LA,2004,"283,371",107
00548817,015426,LOUISIANA TECHNICAL COLLEGE - JUMONVILLE MEMORIAL CAMPUS,LA,2004,"184,618",64
00548818,014675,LOUISIANA TECHNICAL COLLEGE - LAFAYETTE CAMPUS,LA,2004,"1,239,842",488
00548819,030091,LOUISIANA TECHNICAL COLLEGE - LAFOURCHE CAMPUS,LA,2004,"245,282",106
00548820,015995,LOUISIANA TECHNICAL COLLEGE - LAMAR SALTER CAMPUS,LA,2004,"339,120",137
00548822,033763,LOUISIANA TECHNICAL COLLEGE - MANSFIELD CAMPUS,LA,2004,"236,216",96
00548823,014682,LOUISIANA TECHNICAL COLLEGE - MORGAN SMITH CAMPUS,LA,2004,"146,578",55
00548824,015234,LOUISIANA TECHNICAL COLLEGE - NATCHITOCHES CAMPUS,LA,2004,"402,914",169
00548825,013793,LOUISIANA TECHNICAL COLLEGE - NORTH CENTRAL CAMPUS,LA,2004,"286,926",123
00548826,005475,LOUISIANA TECHNICAL COLLEGE - NORTHEAST LA CAMPUS,LA,2004,"233,428",117
00548827,015072,LOUISIANA TECHNICAL COLLEGE - NORTHWEST LA CAMPUS,LA,2004,"826,996",348
00548828,015187,LOUISIANA TECHNICAL COLLEGE - OAKDALE CAMPUS,LA,2004,"344,185",137
00548829,016532,LOUISIANA TECHNICAL COLLEGE - RIVER PARISHES CAMPUS,LA,2004,"307,997",123
00548830,015207,LOUISIANA TECHNICAL COLLEGE - RUSTON CAMPUS,LA,2004,"284,682",133
00548831,005470,LOUISIANA TECHNICAL COLLEGE - SABINE VALLEY CAMPUS,LA,2004,"292,163",130
00548832,013951,LOUISIANA TECHNICAL COLLEGE - SHELBY M. JACKSON CAMPUS,LA,2004,"295,934",129
00548833,016998,LOUISIANA TECHNICAL COLLEGE - SHREVEPORT-BOSSIER CAMPUS,LA,2004,"1,437,583",563
00548834,013933,LOUISIANA TECHNICAL COLLEGE - SIDNEY N. COLLIER CAMPUS,LA,2004,"629,234",259
00548835,012413,LOUISIANA TECHNICAL COLLEGE - SLIDELL CAMPUS,LA,2004,"340,113",156
,005467,LOUISIANA TECHNICAL COLLEGE - SOWELA CAMPUS,LA,2004,"1,185,469",490
00548837,006756,LOUISIANA TECHNICAL COLLEGE - SULLIVAN CAMPUS,LA,2004,"658,210",251
00548840,005466,LOUISIANA TECHNICAL COLLEGE - T. H. HARRIS CAMPUS,LA,2004,"1,052,238",416
00548838,014595,LOUISIANA TECHNICAL COLLEGE - TALLULAH CAMPUS,LA,2004,"430,842",172
00548839,016999,LOUISIANA TECHNICAL COLLEGE - TECHE AREA CAMPUS,LA,2004,"585,430",238
00548841,014113,LOUISIANA TECHNICAL COLLEGE - WEST JEFFERSON CAMPUS,LA,2004,"282,900",124
00548843,014149,LOUISIANA TECHNICAL COLLEGE - YOUNG MEMORIAL CAMPUS,LA,2004,"456,894",188
00201100,002011,LOUSIANA STATE UNIVERSITY AT ALEXANDRIA,LA,2004,"4,026,438","1,754"
00201600,002016,LOYOLA UNIVERSITY NEW ORLEANS,LA,2004,"1,834,330",737
00201700,002017,MCNEESE STATE UNIVERSITY,LA,2004,"7,599,113","2,899"
03356300,033563,MEDICAL TRAINING COLLEGE,LA,2004,"452,037",167
03480300,034803,MEDVANCE INSTITUTE OF BATON ROUGE,LA,2004,"1,382,413",824
03402300,034023,METROPOLITAN COMMUNITY COLLEGE,LA,2004,"379,714",167
00967400,009674,MOLER BEAUTY COLLEGE,LA,2004,"386,299",185
02191800,015489,MOLER BEAUTY COLLEGE,LA,2004,"300,933",147
00200500,002005,NICHOLLS STATE UNIVERSITY,LA,2004,"6,277,980","2,435"
00202100,002021,NORTHWESTERN STATE UNIVERSITY,LA,2004,"12,920,775","4,883"
03498400,034984,OMEGA INSTITUTE OF COSMETOLOGY,LA,2004,"122,913",53
02601100,026011,OPELOUSAS SCHOOL OF COSMETOLOGY,LA,2004,"155,816",63
00202300,002023,OUR LADY OF HOLY CROSS COLLEGE,LA,2004,"1,253,442",506
03106200,031062,OUR LADY OF THE LAKE COLLEGE,LA,2004,"1,616,823",762
01288000,012880,PAT GOINS BEAUTY SCHOOL,LA,2004,"59,647",26
01287900,012879,PAT GOINS BENTON RD BEAUTY SCHOOL,LA,2004,"127,605",47
01282300,012823,PAT GOINS RUSTON BEAUTY SCHOOL,LA,2004,"102,389",41
02323100,014850,PAT GOINS SHREVEPORT BEAUTY SCHOOL,LA,2004,"115,945",42
02327800,016485,PINEVILLE BEAUTY SCHOOL,LA,2004,"148,590",54
00520300,005203,REMINGTON COLLEGE - LAFAYETTE CAMPUS,LA,2004,"3,197,542","1,409"
02065100,013119,REMINGTON COLLEGE - NEW ORLEANS CAMPUS,LA,2004,"1,898,375",845
03789400,037894,RIVER PARISHES COMMUNITY COLLEGE,LA,2004,"207,153",154
01261100,012611,RONNIE AND DORMANS SCHOOL OF HAIR DESIGN,LA,2004,"129,134",46
00202700,002027,SAINT JOSEPH SEMINARY COLLEGE,LA,2004,"56,750",19
02518300,016880,SOUTH LOUISIANA BEAUTY COLLEGE,LA,2004,"210,607",81
00202400,002024,SOUTHEASTERN LOUISIANA UNIVERSITY,LA,2004,"16,176,967","6,120"
00202500,002025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,LA,2004,"17,284,748","5,504"
00202600,002026,SOUTHERN UNIVERSITY AT NEW ORLEANS,LA,2004,"6,762,521","2,404"
00768600,007686,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY,LA,2004,"6,247,139","2,130"
02358600,016747,STAGE ONE HAIR SCHOOL,LA,2004,"273,768",113
02269300,014524,STEVENSON'S ACADEMY OF HAIR DESIGN,LA,2004,"474,452",184
00202900,002029,TULANE UNIVERSITY,LA,2004,"3,176,065","1,336"
03789300,037893,UNITECH TRAINING ACADEMY,LA,2004,"309,750",181
00203100,002031,UNIVERSITY OF LOUISIANA AT LAFAYETTE,LA,2004,"13,178,608","4,985"
00202000,002020,UNIVERSITY OF LOUISIANA AT MONROE,LA,2004,"9,507,418","3,588"
00201500,002015,UNIVERSITY OF NEW ORLEANS,LA,2004,"14,127,513","5,442"
00203200,002032,XAVIER UNIVERSITY OF LOUISIANA,LA,2004,"5,420,281","1,787"
03066700,030667,AILANO SCHOOL OF COSMETOLOGY,MA,2004,"80,442",39
00211400,002114,AMERICAN INTERNATIONAL COLLEGE,MA,2004,"1,320,998",505
00211500,002115,AMHERST COLLEGE,MA,2004,"693,846",249
00211700,002117,ANNA MARIA COLLEGE,MA,2004,"355,957",148
02169900,014133,ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL,MA,2004,"71,652",26
00211800,002118,ASSUMPTION COLLEGE,MA,2004,"602,686",265
00211900,002119,ATLANTIC UNION COLLEGE,MA,2004,"756,340",280
00212100,002121,BABSON COLLEGE,MA,2004,"510,038",192
00212200,002122,BAY PATH COLLEGE,MA,2004,"1,157,974",493
00396500,003965,BAY STATE COLLEGE,MA,2004,"1,229,070",455
02338200,016572,BAY STATE SCHOOL OF TECHNOLOGY,MA,2004,"513,834",224
00212300,002123,BECKER COLLEGE,MA,2004,"794,303",360
00215100,002151,BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,MA,2004,"446,658",173
00212400,002124,BENTLEY COLLEGE,MA,2004,"1,547,763",579
00212600,002126,BERKLEE COLLEGE OF MUSIC,MA,2004,"1,452,309",594
00216700,002167,BERKSHIRE COMMUNITY COLLEGE,MA,2004,"1,382,065",678
02076700,014195,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,2004,"493,784",230
02079400,014150,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,2004,"308,989",153
02092200,014371,"BLAINE, THE BEAUTY CAREER SCHOOL",MA,2004,"421,600",197
01292100,012921,"BLAINE, THE BEAUTY CAREER SCHOOLS",MA,2004,"778,525",388
00552300,005523,BLUE HILLS REGIONAL TECHNICAL SCHOOL,MA,2004,"61,570",22
00396600,003966,BOSTON ARCHITECTURAL CENTER,MA,2004,"142,853",94
03248300,032483,BOSTON BAPTIST COLLEGE,MA,2004,"90,650",41
00212800,002128,BOSTON COLLEGE,MA,2004,"2,739,413","1,011"
00212900,002129,BOSTON CONSERVATORY,MA,2004,"182,988",65
00213000,002130,BOSTON UNIVERSITY,MA,2004,"5,287,223","2,048"
00213300,002133,BRANDEIS UNIVERSITY,MA,2004,"1,153,276",430
00218300,002183,BRIDGEWATER STATE COLLEGE,MA,2004,"3,352,131","1,445"
00217600,002176,BRISTOL COMMUNITY COLLEGE,MA,2004,"4,197,965","2,201"
00632200,013542,BROCKTON HOSPITAL SCHOOL OF NURSING,MA,2004,"183,077",104
01151000,011510,BRYMAN INSTITUTE,MA,2004,"2,171,901","1,150"
01121000,011210,BUNKER HILL COMMUNITY COLLEGE-,MA,2004,"5,555,993","2,553"
02063800,013848,BUTERA SCHOOL OF ART,MA,2004,"51,284",20
00555700,015637,C. H. MCCANN TECHNICAL SCHOOL,MA,2004,"38,600",12
02182900,021829,CAMBRIDGE COLLEGE,MA,2004,"413,826",298
00216800,002168,CAPE COD COMMUNITY COLLEGE,MA,2004,"1,733,301",946
03196300,031963,CAREER EDUCATION INSTITUTE,MA,2004,"3,045,209","1,391"
02220400,015768,CATHERINE HINDS INSTITUTE OF ESTHETICS,MA,2004,"74,930",45
00213900,002139,CLARK UNIVERSITY,MA,2004,"1,086,605",438
00214000,002140,COLLEGE OF OUR LADY OF THE ELMS,MA,2004,"630,886",257
00214100,002141,COLLEGE OF THE HOLY CROSS,MA,2004,"747,550",288
00214300,002143,CURRY COLLEGE,MA,2004,"1,097,038",448
00214400,002144,DEAN COLLEGE,MA,2004,"596,217",253
00551900,005519,DIMAN REGIONAL VOCATIONAL TECHNICAL INSTITUTE,MA,2004,"32,200",12
00214500,002145,EASTERN NAZARENE COLLEGE,MA,2004,"697,982",287
02523900,017080,ELIZABETH GRADY SCHOOL OF ESTHETICS,MA,2004,"19,712",16
00214600,002146,EMERSON COLLEGE,MA,2004,"980,022",427
00214700,002147,EMMANUEL COLLEGE,MA,2004,"926,901",364
00214800,002148,ENDICOTT COLLEGE,MA,2004,"556,533",233
03316400,033164,FINE MORTUARY COLLEGE,MA,2004,"9,662",8
00215000,002150,FISHER COLLEGE - BOSTON,MA,2004,"1,398,553",684
00218400,002184,FITCHBURG STATE COLLEGE,MA,2004,"1,674,724",735
00218500,002185,FRAMINGHAM STATE COLLEGE,MA,2004,"1,300,166",555
00748100,007481,GIBBS COLLEGE,MA,2004,"1,638,397",870
00215300,002153,GORDON COLLEGE,MA,2004,"837,051",340
00527900,015255,GREATER LOWELL REGIONAL VOCATIONAL TECHNICAL SCHOOL,MA,2004,"70,639",28
00216900,002169,GREENFIELD COMMUNITY COLLEGE,MA,2004,"1,676,804",835
