OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
00913500,016295,ILLINOIS EASTERN COMMUNITY COLLEGE SYSTEM OFFICE,IL,Public 2 Year,"1,578","3,760,323"
01258400,012584,ILLINOIS INSTITUTE OF ART (THE),IL,Proprietary,"1,615","3,738,032"
00169100,001691,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,Private 4 Year,448,"1,196,233"
03099800,030998,ILLINOIS SCHOOL OF HEALTH CAREERS,IL,Proprietary,703,"1,695,169"
00169200,001692,ILLINOIS STATE UNIVERSITY,IL,Public 4 Year,"3,676","8,990,087"
00170500,001705,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,Public 2 Year,"1,022","2,210,191"
03669300,036693,ILLINOIS WELDING SCHOOL,IL,Proprietary,50,"144,235"
00169600,001696,ILLINOIS WESLEYAN UNIVERSITY,IL,Private 4 Year,207,"485,292"
02160300,015231,INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY,IL,Proprietary,"2,599","6,110,312"
00807600,008076,JOHN A. LOGAN COLLEGE,IL,Public 2 Year,"1,859","4,263,022"
02166800,015276,JOHN AMICO'S SCHOOL OF HAIR DESIGN,IL,Proprietary,46,"110,369"
01281300,012813,JOHN WOOD COMMUNITY COLLEGE,IL,Public 2 Year,"1,220","2,303,335"
00169900,001699,JOLIET JUNIOR COLLEGE,IL,Public 2 Year,"1,733","3,236,727"
00170000,001700,JUDSON COLLEGE,IL,Private 4 Year,380,"833,137"
02563300,017267,KANKAKEE ACADEMY OF HAIR DESIGN,IL,Proprietary,33,"41,641"
00769000,007690,KANKAKEE COMMUNITY COLLEGE,IL,Public 2 Year,787,"1,528,753"
00170100,001701,KASKASKIA COLLEGE,IL,Public 2 Year,"1,399","3,242,963"
00170300,001703,KENDALL COLLEGE,IL,Private 4 Year,195,"392,275"
00768400,007684,KISHWAUKEE COLLEGE,IL,Public 2 Year,979,"2,210,659"
00170400,001704,KNOX COLLEGE,IL,Private 4 Year,270,"674,229"
02312300,016350,LA' JAMES INTERNATIONAL COLLEGE,IL,Proprietary,33,"61,600"
00170600,001706,LAKE FOREST COLLEGE,IL,Private 4 Year,340,"936,811"
00764400,007644,LAKE LAND COLLEGE,IL,Public 2 Year,"1,742","3,855,000"
01050100,010501,LAKEVIEW COLLEGE OF NURSING,IL,Private 4 Year,66,"167,034"
01317800,013178,LAMONT'S INTERNATIONAL SCHOOL OF COSMETOLOGY,IL,Proprietary,21,"47,009"
01002000,010020,LEWIS & CLARK COMMUNITY COLLEGE,IL,Public 2 Year,"1,823","3,691,577"
00170700,001707,LEWIS UNIVERSITY,IL,Private 4 Year,803,"1,995,234"
02527600,016942,LEXINGTON COLLEGE,IL,Private 4 Year,38,"95,339"
00170800,001708,LINCOLN CHRISTIAN COLLEGE AND SEMINARY,IL,Private 4 Year,329,"737,618"
00170900,001709,LINCOLN COLLEGE,IL,Private 4 Year,533,"1,381,251"
00717000,007170,LINCOLN LAND COMMUNITY COLLEGE,IL,Public 2 Year,"1,837","3,497,341"
01031600,010316,LINCOLN TECHNICAL INSTITUTE,IL,Proprietary,"1,761","4,177,950"
00171000,001710,LOYOLA UNIVERSITY CHICAGO,IL,Private 4 Year,"2,186","5,625,500"
02228100,014120,MAC DANIEL'S BEAUTY SCHOOL,IL,Proprietary,92,"244,752"
00171600,001716,MACCORMAC COLLEGE,IL,Private 2 Year,226,"549,685"
00171700,001717,MACMURRAY COLLEGE,IL,Private 4 Year,351,"843,332"
00769100,007691,MCHENRY COUNTY COLLEGE,IL,Public 2 Year,767,"1,406,735"
00172200,001722,MCKENDREE COLLEGE,IL,Private 4 Year,662,"1,682,883"
00456800,004568,MIDSTATE COLLEGE,IL,Proprietary,546,"1,013,338"
03368300,033683,MIDWEST TECHNICAL INSTITUTE,IL,Proprietary,543,"1,239,635"
00165700,001657,MIDWESTERN UNIVERSITY,IL,Private 4 Year,53,"149,886"
00172400,001724,MILLIKIN UNIVERSITY,IL,Private 4 Year,844,"2,026,606"
00172500,001725,MONMOUTH COLLEGE,IL,Private 4 Year,378,"966,484"
00769200,007692,MORAINE VALLEY COMMUNITY COLLEGE-,IL,Public 2 Year,"2,538","5,234,509"
00888000,008880,MORRISON INSTITUTE OF TECHNOLOGY,IL,Private 2 Year,37,"88,543"
00172800,001728,MORTON COLLEGE,IL,Public 2 Year,"1,427","2,757,280"
02538100,017009,MR. JOHNS SCHOOL OF COSMETOLOGY,IL,Proprietary,63,"145,216"
03643300,036433,MR. JOHN'S SCHOOL OF COSMETOLOGY & NAILS,IL,Proprietary,47,"121,576"
02192400,015493,"MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS",IL,Proprietary,90,"194,545"
00793700,007937,MS ROBERTS ACADEMY OF BEAUTY CULTURE,IL,Proprietary,57,"138,477"
02286100,016088,NAES COLLEGE,IL,Private 4 Year,30,"72,426"
00173200,001732,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,Private 4 Year,36,"32,749"
00173300,001733,NATIONAL-LOUIS UNIVERSITY,IL,Private 4 Year,"1,175","2,607,516"
02556600,017214,NILES SCHOOL OF COSMETOLOGY,IL,Proprietary,45,"107,069"
00173400,001734,NORTH CENTRAL COLLEGE,IL,Private 4 Year,377,"874,040"
00173500,001735,NORTH PARK UNIVERSITY,IL,Private 4 Year,523,"1,315,000"
00169300,001693,NORTHEASTERN ILLINOIS UNIVERSITY,IL,Public 4 Year,"3,295","7,718,660"
00173700,001737,NORTHERN ILLINOIS UNIVERSITY,IL,Public 4 Year,"5,083","13,424,446"
01236200,012362,NORTHWESTERN BUSINESS COLLEGE,IL,Proprietary,"2,286","4,379,603"
00173900,001739,NORTHWESTERN UNIVERSITY,IL,Private 4 Year,858,"2,114,830"
00989600,009896,OAKTON COMMUNITY COLLEGE,IL,Public 2 Year,"1,204","2,202,361"
02297500,016242,OEHRLEIN SCHOOL OF COSMETOLOGY,IL,Proprietary,48,"105,895"
00174100,001741,OLIVET NAZARENE UNIVERSITY,IL,Private 4 Year,736,"1,889,240"
01185800,011858,OLYMPIA COLLEGE,IL,Proprietary,"1,748","3,350,606"
00711800,007118,PARKLAND COLLEGE,IL,Public 2 Year,"2,644","6,136,755"
01083600,010836,PIVOT POINT INTERNATIONAL COSMETOLOGY RESEARCH CENTER,IL,Proprietary,306,"747,964"
00164000,001640,PRAIRIE STATE COLLEGE,IL,Public 2 Year,"1,814","3,624,998"
02323300,016448,PROFESSIONALS CHOICE HAIR DESIGN ACADEMY,IL,Proprietary,4,"13,200"
03128300,031283,PYRAMID CAREER INSTITUTE,IL,Proprietary,72,"111,754"
00174500,001745,QUINCY UNIVERSITY,IL,Private 4 Year,333,"841,842"
00711900,007119,REND LAKE COLLEGE,IL,Public 2 Year,"1,081","2,361,433"
01087900,010879,RICHLAND COMMUNITY COLLEGE,IL,Public 2 Year,"1,088","1,917,000"
00174600,001746,ROBERT MORRIS COLLEGE,IL,Private 4 Year,"4,460","11,867,514"
00174700,001747,ROCK VALLEY COLLEGE,IL,Public 2 Year,"1,854","3,390,097"
00854500,008545,ROCKFORD BUSINESS COLLEGE,IL,Proprietary,602,"1,164,906"
00174800,001748,ROCKFORD COLLEGE,IL,Private 4 Year,378,"959,506"
00174900,001749,ROOSEVELT UNIVERSITY,IL,Private 4 Year,"1,368","2,875,200"
00165900,001659,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,Private 4 Year,3,"5,500"
03082900,030829,ROSEL SCHOOL OF COSMETOLOGY,IL,Proprietary,186,"508,722"
00980000,009800,RUSH UNIVERSITY,IL,Private 4 Year,34,"82,523"
00998700,009987,SAINT ANTHONY COLLEGE OF NURSING,IL,Private 4 Year,45,"101,369"
00624000,006240,SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,IL,Private 4 Year,85,"225,171"
00176800,001768,SAINT XAVIER UNIVERSITY,IL,Private 4 Year,"1,237","3,008,505"
00175200,001752,SAUK VALLEY COMMUNITY COLLEGE,IL,Public 2 Year,957,"1,756,825"
00175300,001753,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,Private 4 Year,514,"1,355,386"
00769300,007693,SHAWNEE COMMUNITY COLLEGE,IL,Public 2 Year,"1,150","2,727,110"
00175600,001756,SHIMER COLLEGE,IL,Private 4 Year,47,"128,932"
03891300,038913,SOMA INSTITUTE - THE NATIONAL SCHOOL OF CLINICAL MASSAGE THERAPY,IL,Proprietary,88,"148,353"
00176900,001769,SOUTH SUBURBAN COLLEGE OF COOK COUNTY,IL,Public 2 Year,"4,602","8,847,555"
00175700,001757,SOUTHEASTERN ILLINOIS COLLEGE,IL,Public 2 Year,722,"1,805,032"
00175800,001758,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,Public 4 Year,"5,865","15,820,226"
00175900,001759,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,Public 4 Year,"3,112","7,591,820"
00163600,001636,SOUTHWESTERN ILLINOIS COLLEGE,IL,Public 2 Year,"3,531","6,769,311"
03128500,031285,SPANISH COALITION FOR JOBS,IL,Private 2 Year,107,"257,218"
00457100,004571,SPARKS COLLEGE,IL,Proprietary,28,"63,280"
00164300,001643,SPOON RIVER COLLEGE,IL,Public 2 Year,648,"1,462,477"
00176100,001761,SPRINGFIELD COLLEGE ILLINOIS,IL,Private 2 Year,253,"603,820"
03098000,030980,ST JOHNS COLLEGE,IL,Private 4 Year,23,"55,594"
02185400,015415,ST. AUGUSTINE COLLEGE,IL,Private 4 Year,"1,304","3,370,556"
01181000,011810,TAYLOR BUSINESS INSTITUTE,IL,Proprietary,402,"1,115,480"
02073200,013816,TELSHE YESHIVA-CHICAGO,IL,Private 4 Year,20,"70,450"
03065300,030653,TREND SETTERS COLLEGE OF COSMETOLOGY,IL,Proprietary,68,"152,171"
01069500,010695,TRI COUNTY BEAUTY ACADEMY,IL,Proprietary,23,"48,434"
00177100,001771,TRINITY CHRISTIAN COLLEGE,IL,Private 4 Year,315,"733,751"
00622500,006225,TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES SCHOOLS,IL,Private 4 Year,52,"47,702"
00418100,004181,TRINITY HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,IL,Private 2 Year,18,"63,600"
00177200,001772,TRINITY INTERNATIONAL UNIVERSITY,IL,Private 4 Year,519,"1,190,000"
00177300,001773,TRITON COLLEGE,IL,Public 2 Year,"2,386","4,625,167"
00177400,001774,UNIVERSITY OF CHICAGO (THE),IL,Private 4 Year,553,"1,384,122"
00177600,001776,UNIVERSITY OF ILLINOIS AT CHICAGO,IL,Public 4 Year,"5,231","14,325,400"
00933300,009333,UNIVERSITY OF ILLINOIS AT SPRINGFIELD,IL,Public 4 Year,765,"1,747,991"
00177500,001775,UNIVERSITY OF ILLINOIS AT URBANA - CHAMPAIGN,IL,Public 4 Year,"4,841","13,035,383"
00166400,001664,UNIVERSITY OF SAINT FRANCIS,IL,Private 4 Year,348,"870,853"
02124400,014839,UNIVERSITY OF SPA & COSMETOLOGY ARTS,IL,Proprietary,167,"351,174"
00177800,001778,VANDERCOOK COLLEGE OF MUSIC,IL,Private 4 Year,36,"95,916"
02069300,013944,VATTEROTT COLLEGE,IL,Proprietary,756,"1,981,070"
03623300,036233,VEE'S SCHOOL OF BEAUTY CULTURE,IL,Proprietary,50,"167,025"
00693100,006931,WAUBONSEE COMMUNITY COLLEGE,IL,Public 2 Year,858,"1,570,000"
02214100,006250,WEST SUBURBAN COLLEGE OF NURSING,IL,Private 4 Year,56,"124,326"
00178000,001780,WESTERN ILLINOIS UNIVERSITY,IL,Public 4 Year,"3,224","7,944,251"
03079200,030792,WESTWOOD COLLEGE - DUPAGE,IL,Proprietary,808,"1,878,314"
02313900,016368,WESTWOOD COLLEGE - O'HARE AIRPORT,IL,Proprietary,"1,055","2,309,053"
00178100,001781,WHEATON COLLEGE,IL,Private 4 Year,372,"916,511"
00396100,003961,WILLIAM RAINEY HARPER COLLEGE,IL,Public 2 Year,"1,861","3,860,495"
00178300,001783,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,Proprietary,35,"82,533"
03879300,038793,YOUR SCHOOL OF BEAUTY CULTURE,IL,Proprietary,15,"56,375"
02345200,016665,A CUT ABOVE BEAUTY COLLEGE,IN,Proprietary,79,"149,113"
03538300,035383,ALEXANDRIA SCHOOL OF SCIENTIFIC THERAPEUTICS,IN,Proprietary,35,"56,038"
00178400,001784,ANCILLA DOMINI COLLEGE,IN,Private 2 Year,412,"1,017,549"
00178500,001785,ANDERSON UNIVERSITY,IN,Private 4 Year,738,"1,789,997"
00961200,013918,APEX ACADEMY OF HAIR DESIGN,IN,Proprietary,16,"40,790"
03176300,031763,AVIATION INSTITUTE OF MAINTENANCE,IN,Proprietary,151,"362,436"
00178600,001786,BALL STATE UNIVERSITY,IN,Public 4 Year,"4,001","9,642,718"
00178700,001787,BETHEL COLLEGE,IN,Private 4 Year,741,"1,692,077"
02103200,014607,BROWN MACKIE COLLEGE-MERRILLVILLE,IN,Proprietary,"1,238","2,614,530"
00458300,004583,BROWN MACKIE COLLEGE-SOUTH BEND,IN,Proprietary,"1,591","3,174,155"
00178800,001788,BUTLER UNIVERSITY,IN,Private 4 Year,460,"1,083,620"
00183400,001834,CALUMET COLLEGE OF SAINT JOSEPH,IN,Private 4 Year,510,"1,260,627"
02615800,026158,COLLEGE OF COURT REPORTING,IN,Proprietary,99,"207,056"
01150500,011505,CREATIVE HAIR STYLING ACADEMY,IN,Proprietary,54,"117,290"
03456700,034567,CROSSROADS BIBLE COLLEGE,IN,Private 4 Year,106,"228,569"
03262300,032623,DAVID DEMUTH INSTITUTE OF COSMETOLOGY,IN,Proprietary,50,"119,100"
00179200,001792,DEPAUW UNIVERSITY,IN,Private 4 Year,268,"612,446"
02158800,014523,DON ROBERTS BEAUTY SCHOOL,IN,Proprietary,31,"94,584"
02164300,013998,DON ROBERTS SCHOOL OF HAIR DESIGN,IN,Proprietary,49,"127,062"
00179300,001793,EARLHAM COLLEGE,IN,Private 4 Year,259,"695,119"
02118900,014626,EVANSVILLE TRI STATE BEAUTY COLLEGE,IN,Proprietary,35,"90,979"
00179800,001798,FRANKLIN COLLEGE OF INDIANA,IN,Private 4 Year,267,"658,968"
00179900,001799,GOSHEN COLLEGE,IN,Private 4 Year,222,"535,933"
00180000,001800,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,Private 4 Year,252,"578,123"
02607000,026070,HAIR ARTS ACADEMY,IN,Proprietary,27,"46,640"
02490500,016688,HAIR FASHIONS BY KAYE BEAUTY COLLEGE,IN,Proprietary,181,"400,399"
02490800,016691,HAIR FASHIONS BY KAYE BEAUTY COLLEGE,IN,Proprietary,78,"141,695"
00180100,001801,HANOVER COLLEGE,IN,Private 4 Year,213,"556,057"
00951500,009515,HARROLD BEAUTY ACADEMY,IN,Proprietary,36,"87,750"
00726300,007263,HOLY CROSS COLLEGE,IN,Private 4 Year,85,"189,576"
00180300,001803,HUNTINGTON UNIVERSITY,IN,Private 4 Year,226,"522,784"
02158400,015218,INDIANA BUSINESS COLLEGE,IN,Proprietary,"3,870","8,664,397"
03009700,015222,INDIANA BUSINESS COLLEGE-MUNCIE,IN,Proprietary,404,"995,235"
00180500,001805,INDIANA INSTITUTE OF TECHNOLOGY,IN,Private 4 Year,839,"1,883,713"
00180700,001807,INDIANA STATE UNIVERSITY,IN,Public 4 Year,"2,859","7,194,531"
00181400,001814,INDIANA UNIVERSITY - KOKOMO,IN,Public 4 Year,865,"1,891,664"
00181500,001815,INDIANA UNIVERSITY - NORTHWEST,IN,Public 4 Year,"1,611","3,936,630"
00181300,001813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,IN,Public 4 Year,"6,521","15,118,502"
00181100,001811,INDIANA UNIVERSITY - RICHMOND,IN,Public 4 Year,"1,217","2,811,522"
00181600,001816,INDIANA UNIVERSITY - SOUTH BEND,IN,Public 4 Year,"2,231","4,941,618"
00180900,001809,INDIANA UNIVERSITY BLOOMINGTON,IN,Public 4 Year,"4,885","12,654,207"
00182800,001828,INDIANA UNIVERSITY PURDUE UNIVERSITY FT WAYNE,IN,Public 4 Year,"3,495","7,665,230"
00181700,001817,INDIANA UNIVERSITY SOUTHEAST,IN,Public 4 Year,"1,587","3,617,428"
00182200,001822,INDIANA WESLEYAN UNIVERSITY,IN,Private 4 Year,"2,157","4,453,664"
00457900,014207,INTERNATIONAL BUSINESS COLLEGE,IN,Proprietary,463,"1,117,718"
00732900,007329,ITT TECHNICAL INSTITUTE -,IN,Proprietary,"37,467","76,351,265"
00854600,009916,IVY TECH STATE COLLEGE - SYSTEM OFFICE,IN,Public 2 Year,"31,880","62,291,913"
02302700,016285,J EVERETT LIGHT CAREER CENTER,IN,Public 2 Year,58,"126,088"
02351300,016692,KNOX BEAUTY COLLEGE,IN,Proprietary,23,"45,274"
01040900,010409,LAFAYETTE BEAUTY ACADEMY,IN,Proprietary,47,"118,649"
00793800,007938,LINCOLN TECHNICAL INSTITUTE,IN,Proprietary,"1,263","2,887,225"
00182000,001820,MANCHESTER COLLEGE,IN,Private 4 Year,297,"784,450"
00182100,001821,MARIAN COLLEGE,IN,Private 4 Year,640,"1,476,428"
03100600,031006,MARION COMMUNITY TUCKER AREA VOCATIONAL SCHOOL,IN,Public 2 Year,23,"61,675"
02140800,014975,MARTIN UNIVERSITY,IN,Private 4 Year,496,"1,133,539"
02308900,016324,MASTERS OF COSMETOLOGY COLLEGE,IN,Proprietary,57,"149,399"
00961300,009613,MERRILLVILLE BEAUTY COLLEGE,IN,Proprietary,202,"425,279"
01061800,010618,MID AMERICA COLLEGE OF FUNERAL SERVICE,IN,Private 4 Year,68,"148,548"
00182400,001824,OAKLAND CITY UNIVERSITY,IN,Private 4 Year,456,"1,116,848"
02304800,016289,PJ'S COLLEGE OF COSMETOLOGY,IN,Proprietary,43,"94,756"
02241700,015806,PJ'S COLLEGE OF COSMETOLOGY,IN,Proprietary,107,"227,794"
00977700,009777,PROFESSIONAL CAREERS INSTITUTE,IN,Proprietary,591,"1,371,074"
00182500,001825,PURDUE UNIVERSITY,IN,Public 4 Year,"5,578","13,599,444"
00182700,001827,PURDUE UNIVERSITY - CALUMET,IN,Public 4 Year,"2,643","6,120,096"
00182600,001826,PURDUE UNIVERSITY NORTH CENTRAL,IN,Public 4 Year,"1,120","2,489,173"
02084800,014273,RAVENSCROFT BEAUTY COLLEGE,IN,Proprietary,151,"346,627"
02339600,016593,ROGERS ACADEMY OF HAIR DESIGN,IN,Proprietary,98,"247,089"
00183000,001830,ROSE-HULMAN INSTITUTE OF TECHNOLOGY,IN,Private 4 Year,281,"695,504"
00967300,009673,RUDAE'S SCHOOL OF BEAUTY CULTURE,IN,Proprietary,138,"323,157"
00625700,006257,SAINT ELIZABETH SCHOOL OF NURSING,IN,Private 2 Year,111,"281,465"
02201800,015564,SAWYER COLLEGE - MERRILLVILLE,IN,Proprietary,993,"2,446,562"
00183300,001833,ST JOSEPH'S COLLEGE,IN,Private 4 Year,224,"567,294"
00183500,001835,ST MARY OF THE WOODS COLLEGE,IN,Private 4 Year,561,"1,041,334"
00183600,001836,ST MARYS COLLEGE,IN,Private 4 Year,214,"540,775"
00183800,001838,TAYLOR UNIVERSITY,IN,Private 4 Year,554,"1,295,870"
00183900,001839,TRI-STATE UNIVERSITY,IN,Private 4 Year,512,"1,184,611"
00179500,001795,UNIVERSITY OF EVANSVILLE,IN,Private 4 Year,563,"1,423,416"
00180400,001804,UNIVERSITY OF INDIANAPOLIS,IN,Private 4 Year,"1,044","2,326,646"
00184000,001840,UNIVERSITY OF NOTRE DAME,IN,Private 4 Year,806,"1,983,851"
00183200,001832,UNIVERSITY OF SAINT FRANCIS,IN,Private 4 Year,616,"1,360,064"
00180800,001808,UNIVERSITY OF SOUTHERN INDIANA,IN,Public 4 Year,"2,474","5,909,885"
00184200,001842,VALPARAISO UNIVERSITY,IN,Private 4 Year,592,"1,423,097"
01015100,010151,VINCENNES BEAUTY COLLEGE,IN,Proprietary,41,"97,874"
00184300,001843,VINCENNES UNIVERSITY,IN,Public 4 Year,"2,269","5,550,706"
00184400,001844,WABASH COLLEGE,IN,Private 4 Year,171,"410,000"
00868200,008682,ACADEMY OF HAIR DESIGN,KS,Proprietary,82,"198,806"
00190100,001901,ALLEN COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,731,"1,593,769"
02204900,015587,AMERICAN ACADEMY OF HAIR DESIGN,KS,Proprietary,85,"163,778"
00190300,001903,BAKER UNIVERSITY,KS,Private 4 Year,512,"1,127,530"
00191700,001917,BARCLAY COLLEGE,KS,Private 4 Year,85,"196,619"
00460800,004608,BARTON COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,930,"1,889,486"
01025600,010256,BENEDICTINE COLLEGE,KS,Private 4 Year,395,"1,099,626"
00190400,001904,BETHANY COLLEGE,KS,Private 4 Year,243,"620,110"
00190500,001905,BETHEL COLLEGE,KS,Private 4 Year,189,"505,522"
03862300,038623,BMSI INSTITUTE,KS,Proprietary,4,"3,796"
00675500,006755,BROWN MACKIE COLLEGE (THE -),KS,Proprietary,917,"1,892,130"
03066200,030662,BRYAN COLLEGE,KS,Proprietary,239,"533,484"
00190600,001906,BUTLER COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,"2,851","5,771,630"
00190800,001908,CENTRAL CHRISTIAN COLLEGE OF KANSAS,KS,Private 4 Year,175,"457,600"
00190900,001909,CLOUD COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,776,"1,609,814"
00191000,001910,COFFEYVILLE COMMUNITY COLLEGE/AREA VOCATIONAL SCHOOL,KS,Public 2 Year,547,"1,357,043"
00191100,001911,COLBY COMMUNITY COLLEGE,KS,Public 2 Year,528,"1,145,000"
03450300,034503,COMMUNITY COLLEGE OF COSMETOLOGY,KS,Proprietary,138,"327,745"
00190200,001902,COWLEY COUNTY COMMUNITY COLLEGE & AREA VOCATIONAL-TECHNICAL SCHOOL,KS,Public 2 Year,"1,873","4,002,128"
00833200,008332,CRUMS BEAUTY COLLEGE,KS,Proprietary,81,"211,134"
02196400,015525,CUTTING EDGE HAIRSTYLING ACADEMY,KS,Proprietary,199,"425,637"
00191300,001913,DODGE CITY COMMUNITY COLLEGE,KS,Public 2 Year,539,"1,238,048"
00191400,001914,DONNELLY COLLEGE,KS,Private 2 Year,592,"1,030,541"
00192700,001927,EMPORIA STATE UNIVERSITY,KS,Public 4 Year,"1,565","4,003,213"
00526400,005264,FLINT HILLS TECHNICAL COLLEGE,KS,Public 2 Year,181,"403,913"
00191500,001915,FORT HAYS STATE UNIVERSITY,KS,Public 4 Year,"2,098","5,087,418"
00191800,001918,FRIENDS UNIVERSITY,KS,Private 4 Year,"1,103","2,334,686"
00191600,001916,FT SCOTT COMMUNITY COLLEGE,KS,Public 2 Year,721,"1,760,072"
00191900,001919,GARDEN CITY COMMUNITY COLLEGE,KS,Public 2 Year,780,"1,741,694"
01043800,010438,HASKELL INDIAN NATIONS UNIVERSITY,KS,Public 4 Year,609,"992,166"
02257700,015944,HAYS ACADEMY OF HAIR DESIGN,KS,Proprietary,40,"93,923"
00192000,001920,HESSTON COLLEGE,KS,Private 2 Year,147,"329,030"
00192100,001921,HIGHLAND COMMUNITY COLLEGE,KS,Public 2 Year,668,"1,419,259"
00192300,001923,HUTCHINSON COMMUNITY COLLEGE,KS,Public 2 Year,"1,436","3,073,090"
00192400,001924,INDEPENDENCE COMMUNITY COLLEGE,KS,Public 2 Year,463,"939,917"
00824400,008244,JOHNSON COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,"2,779","5,447,346"
02246100,013564,KANSAS CITY KANSAS AREA TECHNICAL SCHOOL,KS,Public 2 Year,289,"603,840"
00192500,001925,KANSAS CITY KANSAS COMMUNITY COLLEGE,KS,Public 2 Year,"2,002","4,114,960"
00192800,001928,KANSAS STATE UNIVERSITY,KS,Public 4 Year,"5,090","12,573,252"
00192900,001929,KANSAS WESLEYAN UNIVERSITY,KS,Private 4 Year,383,"957,382"
01068900,010689,KAW AREA TECHNICAL SCHOOL,KS,Public 2 Year,191,"356,277"
02340700,016599,LA BARON HAIRDRESSING ACADEMY,KS,Proprietary,44,"82,737"
00193000,001930,LABETTE COMMUNITY COLLEGE,KS,Public 2 Year,573,"1,318,444"
00550000,005500,MANHATTAN AREA TECHNICAL COLLEGE,KS,Public 2 Year,201,"455,353"
00193100,001931,MANHATTAN CHRISTIAN COLLEGE,KS,Private 4 Year,126,"320,750"
00193300,001933,MCPHERSON COLLEGE,KS,Private 4 Year,204,"468,942"
00703200,007032,MIDAMERICA NAZARENE UNIVERSITY,KS,Private 4 Year,447,"1,076,927"
00193600,001936,NEOSHO COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,560,"1,303,400"
00193900,001939,NEWMAN UNIVERSITY,KS,Private 4 Year,541,"1,360,845"
00526500,005265,NORTH CENTRAL KANSAS AREA TECHNICAL COLLEGE -,KS,Public 2 Year,232,"598,254"
00526600,014427,NORTHEAST KANSAS TECHNICAL COLLEGE,KS,Public 2 Year,100,"261,558"
00526700,005267,NORTHWEST KANSAS TECHNICAL COLLEGE,KS,Public 2 Year,175,"501,527"
02134800,014951,OLD TOWN BARBER AND BEAUTY COLLEGE,KS,Proprietary,79,"194,308"
00193700,001937,OTTAWA UNIVERSITY,KS,Private 4 Year,832,"1,602,509"
02613000,026130,PINNACLE CAREER INSTITUTE,KS,Proprietary,205,"385,558"
00192600,001926,PITTSBURG STATE UNIVERSITY,KS,Public 4 Year,"2,061","5,042,301"
00193800,001938,PRATT COMMUNITY COLLEGE & AREA VOCATIONAL SCHOOL,KS,Public 2 Year,355,"837,973"
00549900,005499,SALINA AREA TECHNICAL SCHOOL,KS,Public 2 Year,88,"210,838"
00822800,008228,SEWARD COUNTY COMMUNITY COLLEGE,KS,Public 2 Year,360,"865,396"
03529300,035293,"SIDNEY'S HAIRDRESSING COLLEGE, INC.",KS,Proprietary,63,"139,554"
00817200,008172,SOUTHWEST KANSAS TECHNICAL SCHOOL,KS,Public 2 Year,71,"176,315"
00194000,001940,SOUTHWESTERN COLLEGE,KS,Private 4 Year,467,"1,146,633"
00194500,001945,STERLING COLLEGE,KS,Private 4 Year,211,"517,151"
03031300,030313,SUPERIOR SCHOOL OF HAIRSTLYING,KS,Proprietary,288,"666,193"
00194600,001946,TABOR COLLEGE,KS,Private 4 Year,226,"509,910"
00194800,001948,UNIVERSITY OF KANSAS,KS,Public 4 Year,"3,258","8,122,000"
02457900,004605,UNIVERSITY OF KANSAS MEDICAL CENTER,KS,Public 4 Year,81,"171,751"
00194300,001943,UNIVERSITY OF SAINT MARY,KS,Private 4 Year,170,"417,394"
02606300,013791,VERNON'S KANSAS SCHOOL OF COSMETOLOGY,KS,Proprietary,84,"182,751"
00194900,001949,WASHBURN UNIVERSITY - TOPEKA,KS,Public 4 Year,"2,279","5,363,917"
00549800,005498,WICHITA AREA TECHNICAL COLLEGE - MAIN CAMPUS,KS,Public 2 Year,373,"723,908"
00195000,001950,WICHITA STATE UNIVERSITY,KS,Public 4 Year,"3,425","8,236,602"
01050300,010503,WICHITA TECHNICAL INSTITUTE,KS,Proprietary,592,"1,402,636"
02590900,025909,WRIGHT BUSINESS SCHOOL,KS,Private 2 Year,"1,791","4,601,142"
02603100,026031,XENON INTERNATIONAL SCHOOL OF HAIR DESIGN,KS,Proprietary,121,"226,729"
00195100,001951,ALICE LLOYD COLLEGE,KY,Private 4 Year,319,"824,188"
02159100,015132,APPALACHIAN BEAUTY SCHOOL,KY,Proprietary,44,"124,845"
00195200,001952,ASBURY COLLEGE,KY,Private 4 Year,309,"764,734"
